barometer_data.timeStamp_barometer,has_barometer_data,barometer_data.temperature,barometer_data.altitude,barometer_data.pressure
209099694,1,31.85,1021.21,903.6
209102303,1,31.85,1021.31,903.59
209104912,1,31.85,1023.58,903.36
209107521,1,31.85,1021.7,903.55
209110130,1,31.86,1023.02,903.42
209112741,1,31.85,1022.2,903.5
209115351,1,31.86,1024.4,903.28
209117960,1,31.86,1029.15,902.8
209120569,1,31.86,1027.86,902.93
209123178,1,31.86,1027.07,903.01
209125787,1,31.86,1027.07,903.01
209128397,1,31.86,1024.5,903.27
209131006,1,31.87,1020.88,903.64
209133615,1,31.87,1015.65,904.17
209136224,1,31.87,1013.58,904.38
209140109,1,31.85,1011.44,904.59
209142718,1,31.85,1008.19,904.92
209145327,1,31.85,1006.12,905.13
209147936,1,31.85,1006.21,905.12
209150545,1,31.86,1007.33,905.01
209153154,1,31.86,1008.22,904.92
209155763,1,31.86,1007.73,904.97
209158372,1,31.86,1005.36,905.21
209160981,1,31.86,1004.18,905.33
209163590,1,31.87,1002.34,905.52
209166199,1,31.87,1004.8,905.27
209168808,1,31.87,1001.35,905.62
209171417,1,31.87,1004.31,905.32
209174026,1,31.87,1003.42,905.41
209176635,1,31.87,1000.86,905.67
209180523,1,31.85,1002.86,905.46
209183133,1,31.86,1000.83,905.67
209185742,1,31.85,999.711,905.78
209188351,1,31.86,1001.22,905.63
209190960,1,31.86,1000.63,905.69
209193569,1,31.86,1002.8,905.47
209196178,1,31.86,1000.04,905.75
209198787,1,31.86,1003.68,905.38
209201396,1,31.87,1006.77,905.07
209204005,1,31.87,1011.8,904.56
209206614,1,31.87,1006.97,905.05
209209223,1,31.87,1004.41,905.31
209211832,1,31.87,1002.73,905.48
209214441,1,31.87,1001.25,905.63
209217050,1,31.87,1002.14,905.54
209220936,1,31.85,1000.2,905.73
209223545,1,31.85,1000.7,905.68
209226154,1,31.85,1000.99,905.65
209228763,1,31.86,1001.22,905.63
209231372,1,31.86,1001.81,905.57
209233981,1,31.86,999.7439999999999,905.78
209236590,1,31.86,999.842,905.77
209239199,1,31.86,998.4630000000001,905.91
209241808,1,31.86,998.4630000000001,905.91
209244417,1,31.86,998.3639999999999,905.92
209247026,1,31.86,996.0989999999999,906.15
209249635,1,31.86,996.0989999999999,906.15
209252244,1,31.86,994.819,906.28
209254853,1,31.86,991.9639999999999,906.57
209257462,1,31.86,987.93,906.98
209261353,1,31.84,983.931,907.38
209263962,1,31.84,979.802,907.8
209266571,1,31.85,977.4760000000001,908.04
209269180,1,31.85,978.655,907.92
209271789,1,31.85,977.967,907.99
209274398,1,31.85,977.4760000000001,908.04
209277007,1,31.85,975.217,908.27
209279616,1,31.85,975.314,908.26
209282225,1,31.85,973.154,908.48
209284834,1,31.85,973.055,908.49
209287443,1,31.85,972.074,908.59
209290052,1,31.85,971.877,908.61
209292661,1,31.85,973.841,908.41
209295270,1,31.85,973.055,908.49
209297879,1,31.85,975.904,908.2
209301765,1,31.83,980.262,907.75
209304374,1,31.83,983.309,907.44
209306983,1,31.83,983.4069999999999,907.43
209309592,1,31.84,982.456,907.53
209312201,1,31.84,980.49,907.73
209314810,1,31.84,979.9989999999999,907.78
209317419,1,31.84,978.426,907.94
209320028,1,31.84,974.791,908.31
209322637,1,31.84,975.185,908.27
209325246,1,31.84,971.845,908.61
209327855,1,31.84,971.2560000000001,908.67
209330464,1,31.84,970.863,908.71
209333073,1,31.85,970.404,908.76
209335682,1,31.85,969.324,908.87
209338291,1,31.85,968.8330000000001,908.92
209342178,1,31.83,967.199,909.08
209344787,1,31.83,967.395,909.06
209347396,1,31.83,967.493,909.05
209350005,1,31.84,967.133,909.09
209352614,1,31.84,966.1510000000001,909.19
209355223,1,31.84,965.4639999999999,909.26
209357832,1,31.84,963.502,909.46
209360441,1,31.84,961.834,909.63
209363050,1,31.84,960.755,909.74
209365659,1,31.85,959.0219999999999,909.92
209368268,1,31.85,955.885,910.24
209370877,1,31.85,955.395,910.29
209373486,1,31.85,953.533,910.48
209376095,1,31.85,952.65,910.57
209378704,1,31.85,950.691,910.77
209382590,1,31.83,947.3960000000001,911.1
209385200,1,31.83,946.123,911.23
209387810,1,31.83,946.809,911.16
209390419,1,31.84,947.428,911.1
209393028,1,31.84,948.701,910.97
209395637,1,31.84,951.052,910.73
209398246,1,31.84,952.1289999999999,910.62
209400855,1,31.84,954.873,910.34
209403464,1,31.84,956.638,910.16
209406073,1,31.84,958.01,910.02
209408682,1,31.84,957.618,910.06
209411291,1,31.84,954.971,910.33
209413900,1,31.84,954.677,910.36
209416509,1,31.84,955.363,910.29
209419118,1,31.84,956.735,910.15
209423006,1,31.82,954.615,910.36
209425615,1,31.82,954.5160000000001,910.37
209428224,1,31.82,952.752,910.55
209430833,1,31.82,952.067,910.62
209433442,1,31.82,951.3810000000001,910.69
209436051,1,31.82,949.618,910.87
209438660,1,31.82,950.5,910.78
209441269,1,31.83,948.572,910.98
209443878,1,31.83,945.438,911.3
209446487,1,31.83,947.3960000000001,911.1
209449096,1,31.83,948.67,910.97
209451705,1,31.83,946.123,911.23
209454314,1,31.82,946.9739999999999,911.14
209456923,1,31.82,948.247,911.01
209459532,1,31.82,948.051,911.03
209463418,1,31.81,954.192,910.4
209466029,1,31.81,953.309,910.49
209468638,1,31.81,953.408,910.48
209471248,1,31.81,947.5310000000001,911.08
209473857,1,31.81,943.81,911.46
209476466,1,31.81,938.331,912.02
209479075,1,31.81,935.299,912.33
209481684,1,31.81,936.472,912.21
209484293,1,31.81,934.2230000000001,912.44
209486902,1,31.81,928.2610000000001,913.05
209489511,1,31.81,930.4110000000001,912.83
209492120,1,31.81,930.703,912.8
209494729,1,31.81,931.9739999999999,912.67
209497338,1,31.81,929.433,912.93
209499947,1,31.81,929.6289999999999,912.91
209503834,1,31.79,928.8839999999999,912.98
209506443,1,31.79,929.666,912.9
209509052,1,31.79,926.637,913.21
209511661,1,31.79,926.735,913.2
209514270,1,31.79,928.2,913.05
209516879,1,31.79,926.637,913.21
209519488,1,31.8,923.444,913.54
209522097,1,31.8,922.4680000000001,913.64
209524706,1,31.8,919.832,913.91
209527315,1,31.8,913.7810000000001,914.53
209529924,1,31.8,912.6110000000001,914.65
209532533,1,31.8,911.538,914.76
209535142,1,31.8,911.538,914.76
209537751,1,31.8,909.9780000000001,914.92
209540360,1,31.8,908.2230000000001,915.1
209544247,1,31.78,905.6289999999999,915.36
209546858,1,31.79,905.561,915.37
209549467,1,31.78,903.8760000000001,915.54
209552076,1,31.79,903.418,915.59
209554685,1,31.79,904.977,915.43
209557294,1,31.79,905.757,915.35
209559903,1,31.79,909.85,914.93
209562512,1,31.79,912.3860000000001,914.67
209565121,1,31.79,911.9960000000001,914.71
209567730,1,31.8,913.0989999999999,914.6
209570338,1,31.8,915.44,914.36
209572947,1,31.8,917.196,914.18
209575556,1,31.8,917.8789999999999,914.11
209578165,1,31.8,919.637,913.93
209580774,1,31.8,916.318,914.27
209584653,1,31.78,915.0880000000001,914.39
209587262,1,31.78,912.7460000000001,914.63
209589871,1,31.78,909.431,914.97
209592480,1,31.79,907.2189999999999,915.2
209595089,1,31.79,905.172,915.41
209597698,1,31.79,904.295,915.5
209600307,1,31.79,901.664,915.77
209602916,1,31.79,901.664,915.77
209605525,1,31.79,899.326,916.01
209608134,1,31.79,897.477,916.2
209610743,1,31.79,896.113,916.34
209613352,1,31.79,895.043,916.45
209615961,1,31.79,894.653,916.49
209618570,1,31.79,893.68,916.59
209621179,1,31.79,896.6,916.29
209625066,1,31.78,899.005,916.04
209627676,1,31.78,900.3689999999999,915.9
209630286,1,31.78,899.9789999999999,915.94
209632895,1,31.78,902.9010000000001,915.64
209635504,1,31.78,900.174,915.92
209638113,1,31.78,902.122,915.72
209640722,1,31.78,901.245,915.81
209643331,1,31.78,900.953,915.84
209645940,1,31.78,895.305,916.42
209648549,1,31.78,893.2610000000001,916.63
209651158,1,31.78,891.1210000000001,916.85
209653767,1,31.78,892.3860000000001,916.72
209656376,1,31.78,892.677,916.69
209658985,1,31.78,888.689,917.1
209661594,1,31.78,885.091,917.47
209665481,1,31.76,883.7689999999999,917.6
209668091,1,31.76,881.922,917.79
209670700,1,31.76,879.007,918.09
209673309,1,31.76,879.007,918.09
209675918,1,31.76,876.7719999999999,918.32
209678527,1,31.76,878.715,918.12
209681136,1,31.76,876.967,918.3
209683745,1,31.76,876.3839999999999,918.36
209686354,1,31.76,879.1039999999999,918.08
209688963,1,31.76,877.1610000000001,918.28
209691572,1,31.76,874.6360000000001,918.54
209694181,1,31.76,875.801,918.42
209696790,1,31.76,876.0930000000001,918.39
209699399,1,31.76,875.801,918.42
209702008,1,31.76,878.23,918.17
209705895,1,31.74,875.6469999999999,918.43
209708505,1,31.73,874.841,918.51
209711114,1,31.74,875.064,918.49
209713723,1,31.74,877.201,918.27
209716332,1,31.74,875.1610000000001,918.48
209718941,1,31.74,874.578,918.54
209721550,1,31.74,875.064,918.49
209724159,1,31.74,876.618,918.33
209726768,1,31.74,874.773,918.52
209729377,1,31.74,875.1610000000001,918.48
209731986,1,31.74,870.9860000000001,918.91
209734595,1,31.74,870.113,919.0
209737204,1,31.74,874.0930000000001,918.59
209739813,1,31.74,871.0830000000001,918.9
209742422,1,31.73,869.502,919.06
209746491,1,31.71,869.2510000000001,919.08
209749100,1,31.71,866.437,919.37
209751709,1,31.71,864.9830000000001,919.52
209754320,1,31.72,862.9739999999999,919.73
209756929,1,31.71,861.685,919.86
209759538,1,31.72,861.035,919.93
209762147,1,31.72,859.581,920.08
209764756,1,31.72,858.03,920.24
209767365,1,31.72,856.2860000000001,920.42
209769974,1,31.72,854.6389999999999,920.59
209772583,1,31.72,857.7389999999999,920.27
209775191,1,31.72,857.546,920.29
209777800,1,31.72,858.6110000000001,920.18
209780409,1,31.72,857.643,920.28
209783018,1,31.72,861.7139999999999,919.86
209786906,1,31.7,858.943,920.14
209789515,1,31.7,857.78,920.26
209792124,1,31.7,854.002,920.65
209794733,1,31.7,853.42,920.71
209797342,1,31.7,849.74,921.09
209799951,1,31.7,845.674,921.51
209802560,1,31.71,846.0889999999999,921.47
209805169,1,31.71,849.09,921.16
209807778,1,31.71,847.735,921.3
209810387,1,31.71,842.702,921.82
209812996,1,31.71,839.317,922.17
209815605,1,31.71,834.8689999999999,922.63
209818214,1,31.71,834.8689999999999,922.63
209820823,1,31.71,833.613,922.76
209823432,1,31.71,832.55,922.87
209827318,1,31.69,832.495,922.87
209829929,1,31.7,831.074,923.02
209832538,1,31.7,826.2439999999999,923.52
209835147,1,31.7,825.278,923.62
209837756,1,31.7,827.4989999999999,923.39
209840365,1,31.7,823.347,923.82
209842974,1,31.7,826.051,923.54
209845583,1,31.7,826.437,923.5
209848192,1,31.71,824.436,923.71
209850801,1,31.71,823.664,923.79
209853409,1,31.71,829.362,923.2
209856018,1,31.71,829.4580000000001,923.19
209858627,1,31.71,832.55,922.87
209861236,1,31.71,836.416,922.47
209863845,1,31.71,839.0269999999999,922.2
209867733,1,31.69,840.809,922.01
209870343,1,31.69,837.715,922.33
209872952,1,31.7,837.452,922.36
209875561,1,31.7,831.363,922.99
209878170,1,31.7,827.4989999999999,923.39
209880779,1,31.7,827.982,923.34
209883388,1,31.7,828.175,923.32
209885997,1,31.7,829.431,923.19
209888606,1,31.71,829.845,923.15
209891215,1,31.71,828.685,923.27
209893824,1,31.71,828.3960000000001,923.3
209896433,1,31.71,826.8510000000001,923.46
209899042,1,31.71,826.8510000000001,923.46
209901651,1,31.71,825.9810000000001,923.55
209904260,1,31.71,822.505,923.91
209908147,1,31.69,820.7139999999999,924.09
209910756,1,31.69,816.373,924.54
209913365,1,31.69,813.19,924.87
209915974,1,31.7,812.06,924.99
209918583,1,31.7,810.71,925.13
209921192,1,31.7,811.4810000000001,925.05
209923801,1,31.7,810.324,925.17
209926410,1,31.7,808.493,925.36
209929019,1,31.7,806.952,925.52
209931628,1,31.71,806.4960000000001,925.57
209934237,1,31.71,807.074,925.51
209936846,1,31.71,804.8580000000001,925.74
209939455,1,31.7,804.1569999999999,925.81
209942064,1,31.71,805.243,925.7
209944673,1,31.71,804.087,925.82
209948553,1,31.69,801.3380000000001,926.1
209951163,1,31.69,803.071,925.92
209953772,1,31.7,803.4830000000001,925.88
209956382,1,31.7,803.965,925.83
209958991,1,31.7,803.0010000000001,925.93
209961600,1,31.7,800.883,926.15
209964209,1,31.7,800.5939999999999,926.18
209966818,1,31.7,798.283,926.42
209969427,1,31.71,797.347,926.52
209972036,1,31.7,798.283,926.42
209974645,1,31.71,796.865,926.57
209977253,1,31.71,796.7689999999999,926.58
209979862,1,31.71,800.0419999999999,926.24
209982471,1,31.71,802.931,925.94
209985080,1,31.71,799.7539999999999,926.27
209988969,1,31.69,803.939,925.83
209991578,1,31.69,802.783,925.95
209994187,1,31.7,803.194,925.91
209996796,1,31.7,806.373,925.58
209999405,1,31.7,810.132,925.19
210002014,1,31.7,813.988,924.79
210004623,1,31.71,810.255,925.18
210007232,1,31.71,811.798,925.02
210009841,1,31.71,803.317,925.9
210012450,1,31.71,803.028,925.93
210015059,1,31.71,798.5989999999999,926.39
210017668,1,31.71,797.154,926.54
210020277,1,31.71,796.096,926.65
210022886,1,31.71,791.67,927.11
210025495,1,31.71,790.1310000000001,927.27
210029382,1,31.69,790.8480000000001,927.19
210031992,1,31.7,788.758,927.41
210034601,1,31.7,784.72,927.83
210037210,1,31.7,785.393,927.76
210039819,1,31.7,781.26,928.19
210042428,1,31.7,781.165,928.2
210045037,1,31.71,780.133,928.31
210047718,1,31.7,779.435,928.38
210050327,1,31.71,783.977,927.91
210052936,1,31.71,780.326,928.29
210055545,1,31.71,780.6139999999999,928.26
210058154,1,31.71,778.117,928.52
210060764,1,31.71,770.436,929.32
210063375,1,31.71,774.659,928.88
210065984,1,31.71,774.3710000000001,928.91
210069853,1,31.69,770.4810000000001,929.31
210072462,1,31.69,770.193,929.34
210075071,1,31.69,767.9860000000001,929.57
210077680,1,31.7,766.669,929.71
210080289,1,31.7,763.9830000000001,929.99
210082898,1,31.7,761.3939999999999,930.26
210085507,1,31.7,759.285,930.48
210088116,1,31.7,757.6569999999999,930.65
210090725,1,31.7,756.602,930.76
210093334,1,31.71,756.052,930.82
210095943,1,31.71,755.19,930.91
210098552,1,31.71,754.998,930.93
210101161,1,31.71,754.615,930.97
210103770,1,31.71,754.1360000000001,931.02
210106379,1,31.71,753.466,931.09
210110265,1,31.69,752.171,931.22
210112875,1,31.69,751.5010000000001,931.29
210115485,1,31.69,750.6389999999999,931.38
210118094,1,31.69,749.682,931.48
210120703,1,31.69,749.203,931.53
210123312,1,31.7,748.27,931.63
210125921,1,31.7,747.409,931.72
210128530,1,31.7,746.643,931.8
210131139,1,31.7,746.165,931.85
210133748,1,31.7,745.591,931.91
210136357,1,31.7,745.0169999999999,931.97
210138966,1,31.7,744.538,932.02
210141575,1,31.7,744.155,932.06
210144184,1,31.7,743.868,932.09
210146793,1,31.7,744.25,932.05
210150680,1,31.68,743.819,932.09
210153289,1,31.68,742.7669999999999,932.2
210155898,1,31.69,741.165,932.37
210158507,1,31.69,740.305,932.46
210161116,1,31.69,739.3480000000001,932.56
210163725,1,31.69,738.1039999999999,932.69
210166334,1,31.69,736.957,932.81
210169450,1,31.68,736.073,932.9
210172060,1,31.69,735.5239999999999,932.96
210174669,1,31.69,735.1410000000001,933.0
210177279,1,31.69,734.568,933.06
210179888,1,31.69,733.898,933.13
210182497,1,31.69,733.5160000000001,933.17
210185106,1,31.69,732.561,933.27
210187715,1,31.69,732.0830000000001,933.32
210191817,1,31.67,731.175,933.41
210194426,1,31.67,730.8889999999999,933.44
210197035,1,31.68,730.1489999999999,933.52
210199644,1,31.68,729.289,933.61
210202253,1,31.68,728.9069999999999,933.65
210204862,1,31.68,728.43,933.7
210207471,1,31.68,728.5239999999999,933.69
210210080,1,31.68,728.047,933.74
210212689,1,31.69,727.88,933.76
210215298,1,31.68,727.7610000000001,933.77
210217907,1,31.69,727.9760000000001,933.75
210220516,1,31.69,729.0260000000001,933.64
210223125,1,31.69,727.0210000000001,933.85
210225734,1,31.69,730.3639999999999,933.5
210228343,1,31.69,729.8860000000001,933.55
210232253,1,31.67,728.596,933.68
210234862,1,31.67,728.0239999999999,933.74
210237471,1,31.67,726.9730000000001,933.85
210240082,1,31.68,724.323,934.13
210242692,1,31.68,722.319,934.34
210245301,1,31.68,720.6010000000001,934.52
210247910,1,31.68,719.456,934.64
210250519,1,31.68,718.311,934.76
210253128,1,31.69,717.3810000000001,934.86
210255737,1,31.68,716.785,934.92
210258346,1,31.69,715.187,935.09
210260956,1,31.69,714.424,935.17
210263565,1,31.69,713.3760000000001,935.28
210266174,1,31.69,712.1360000000001,935.41
210268783,1,31.69,711.564,935.47
210272668,1,31.67,710.183,935.61
210275278,1,31.67,709.5160000000001,935.68
210277887,1,31.68,709.253,935.71
210280496,1,31.67,708.753,935.76
210283105,1,31.68,708.0139999999999,935.84
210285714,1,31.68,707.1560000000001,935.93
210288323,1,31.68,706.7760000000001,935.97
210290932,1,31.68,706.013,936.05
210293541,1,31.68,705.632,936.09
210296150,1,31.68,704.68,936.19
210298759,1,31.68,704.203,936.24
210301368,1,31.68,703.632,936.3
210303977,1,31.69,703.084,936.36
210306586,1,31.69,702.1310000000001,936.46
210309195,1,31.69,701.2739999999999,936.55
210313082,1,31.67,700.086,936.67
210315691,1,31.67,699.705,936.71
210318300,1,31.67,698.753,936.81
210320909,1,31.67,698.372,936.85
210323518,1,31.67,697.801,936.91
210326127,1,31.68,696.872,937.01
210328736,1,31.68,696.492,937.05
210331345,1,31.68,695.73,937.13
210333954,1,31.68,694.779,937.23
210336563,1,31.68,694.2080000000001,937.29
210339172,1,31.68,693.447,937.37
210341781,1,31.68,692.4010000000001,937.48
210344390,1,31.68,692.02,937.52
210346999,1,31.68,691.64,937.56
210349608,1,31.68,690.9730000000001,937.63
210353495,1,31.66,690.3580000000001,937.69
210356105,1,31.66,689.692,937.76
210358714,1,31.67,688.574,937.88
210361324,1,31.67,687.814,937.96
210363933,1,31.67,686.7669999999999,938.07
210366542,1,31.67,686.197,938.13
210369151,1,31.67,685.5319999999999,938.2
210371760,1,31.68,684.794,938.28
210374369,1,31.67,684.4860000000001,938.31
210376978,1,31.67,683.821,938.38
210379587,1,31.67,683.5360000000001,938.41
210382196,1,31.67,683.346,938.43
210384805,1,31.68,682.5139999999999,938.52
210387414,1,31.68,682.703,938.5
210390023,1,31.68,681.943,938.58
210394354,1,31.65,680.072,938.77
210396964,1,31.65,679.9760000000001,938.78
210399574,1,31.66,679.048,938.88
210402183,1,31.66,678.194,938.97
210404792,1,31.66,677.435,939.05
210407401,1,31.66,676.485,939.15
210410010,1,31.66,675.916,939.21
210412619,1,31.67,674.988,939.31
210415228,1,31.67,674.1339999999999,939.4
210417837,1,31.67,673.184,939.5
210420446,1,31.67,672.425,939.58
210423055,1,31.67,671.7610000000001,939.65
210425664,1,31.67,671.002,939.73
210428273,1,31.67,670.432,939.79
210430882,1,31.67,669.863,939.85
210434768,1,31.65,668.7760000000001,939.96
210437378,1,31.65,668.3960000000001,940.0
210439987,1,31.66,667.7539999999999,940.07
210442597,1,31.66,666.806,940.17
210445206,1,31.66,666.5210000000001,940.2
210447815,1,31.66,666.237,940.23
210450424,1,31.66,666.427,940.21
210453033,1,31.67,666.163,940.24
210455642,1,31.66,666.711,940.18
210458251,1,31.67,666.638,940.19
210460860,1,31.67,665.8789999999999,940.27
210463468,1,31.67,665.215,940.34
210466077,1,31.67,664.836,940.38
210468686,1,31.67,664.078,940.46
210471295,1,31.67,663.508,940.52
210475183,1,31.65,661.3789999999999,940.74
210477793,1,31.65,660.811,940.8
210480403,1,31.65,659.673,940.92
210483012,1,31.66,658.748,941.02
210485621,1,31.66,658.084,941.09
210488230,1,31.66,657.326,941.17
210490839,1,31.66,656.568,941.25
210493448,1,31.66,655.6210000000001,941.35
210496057,1,31.66,654.674,941.45
210498666,1,31.66,653.5369999999999,941.57
210501275,1,31.66,652.78,941.65
210503884,1,31.66,652.0219999999999,941.73
210506493,1,31.66,651.076,941.83
210509102,1,31.66,650.507,941.89
210511711,1,31.66,649.845,941.96
210515598,1,31.65,648.7819999999999,942.07
210518207,1,31.65,648.5930000000001,942.09
210520816,1,31.65,648.214,942.13
210523425,1,31.65,647.646,942.19
210526034,1,31.65,647.173,942.24
210528643,1,31.65,646.606,942.3
210531252,1,31.66,645.964,942.37
210533861,1,31.66,645.3969999999999,942.43
210536470,1,31.66,644.924,942.48
210539079,1,31.66,644.451,942.53
210541688,1,31.66,643.9780000000001,942.58
210544297,1,31.66,643.504,942.63
210546906,1,31.66,642.275,942.76
210549515,1,31.66,641.991,942.79
210552124,1,31.66,641.424,942.85
210556011,1,31.64,640.341,942.96
210558620,1,31.64,639.585,943.04
210561229,1,31.65,638.755,943.13
210563839,1,31.65,638.2819999999999,943.18
210566450,1,31.65,637.242,943.29
210569059,1,31.65,636.391,943.38
210571668,1,31.65,636.1080000000001,943.41
210574277,1,31.65,634.879,943.54
210576886,1,31.65,634.2180000000001,943.61
210579495,1,31.65,632.989,943.74
210582104,1,31.65,632.423,943.8
210584714,1,31.65,631.4780000000001,943.9
210587323,1,31.65,630.722,943.98
210589932,1,31.66,630.082,944.05
210592541,1,31.66,629.4209999999999,944.12
210596427,1,31.64,627.9630000000001,944.27
210599036,1,31.64,627.302,944.34
210601645,1,31.64,626.3580000000001,944.44
210604254,1,31.64,625.6030000000001,944.52
210606863,1,31.64,625.036,944.58
210609472,1,31.64,624.564,944.63
210612081,1,31.64,623.62,944.73
210614690,1,31.65,622.7909999999999,944.82
210617299,1,31.64,621.922,944.91
210619908,1,31.65,621.8480000000001,944.92
210622517,1,31.65,620.904,945.02
210625126,1,31.65,620.339,945.08
210627735,1,31.65,619.5840000000001,945.16
210630344,1,31.65,618.923,945.23
210632953,1,31.65,618.0740000000001,945.32
210636841,1,31.63,617.751,945.35
210639450,1,31.63,616.996,945.43
210642059,1,31.63,616.43,945.49
210644668,1,31.63,615.6759999999999,945.57
210647277,1,31.64,615.036,945.64
210649886,1,31.64,613.999,945.75
210652495,1,31.64,613.056,945.85
210655104,1,31.64,612.114,945.95
210657713,1,31.64,611.359,946.03
210660322,1,31.64,610.889,946.08
210662931,1,31.64,610.229,946.15
210665540,1,31.64,609.663,946.21
210668149,1,31.65,609.024,946.28
210670758,1,31.64,609.0980000000001,946.27
210673367,1,31.64,607.59,946.43
210677253,1,31.62,607.08,946.48
210679863,1,31.63,606.44,946.55
210682473,1,31.63,606.063,946.59
210685082,1,31.63,604.839,946.72
210687691,1,31.63,604.18,946.79
210690300,1,31.64,603.258,946.89
210692909,1,31.63,602.391,946.98
210695518,1,31.63,601.261,947.1
210698127,1,31.64,600.904,947.14
210700736,1,31.64,600.057,947.23
210703345,1,31.64,599.303,947.31
210705953,1,31.64,598.645,947.38
210708562,1,31.64,598.08,947.44
210711171,1,31.64,597.798,947.47
210713780,1,31.64,597.328,947.52
210717668,1,31.62,596.724,947.58
210720277,1,31.62,595.7819999999999,947.68
210722886,1,31.62,595.501,947.71
210725495,1,31.63,595.049,947.76
210728104,1,31.63,594.297,947.84
210730713,1,31.63,593.075,947.97
210733322,1,31.63,591.946,948.09
210735931,1,31.63,590.629,948.23
210738540,1,31.63,589.971,948.3
210741149,1,31.63,589.595,948.34
210743758,1,31.63,588.8430000000001,948.42
210746367,1,31.63,588.561,948.45
210748976,1,31.63,587.997,948.51
210751585,1,31.63,587.151,948.6
210754194,1,31.63,586.587,948.66
210758081,1,31.62,585.534,948.77
210760690,1,31.62,584.688,948.86
210763299,1,31.62,584.219,948.91
210765908,1,31.62,583.749,948.96
210768517,1,31.62,583.091,949.03
210771126,1,31.62,581.964,949.15
210773735,1,31.62,580.743,949.28
210776344,1,31.63,580.104,949.35
210778953,1,31.63,579.635,949.4
210781562,1,31.63,579.072,949.46
210784171,1,31.63,578.977,949.47
210786780,1,31.63,578.977,949.47
210789389,1,31.63,579.072,949.46
210791998,1,31.63,578.602,949.51
210794607,1,31.63,578.414,949.53
210798494,1,31.61,578.47,949.52
210801104,1,31.61,578.47,949.52
210803714,1,31.61,579.034,949.46
210806323,1,31.61,579.784,949.38
210808932,1,31.61,580.536,949.3
210811541,1,31.62,579.71,949.39
210814150,1,31.62,577.9259999999999,949.58
210816759,1,31.62,576.611,949.72
210819368,1,31.62,575.485,949.84
210821977,1,31.62,573.607,950.04
210824586,1,31.62,572.576,950.15
210827195,1,31.62,572.294,950.18
210829804,1,31.62,571.45,950.27
210832413,1,31.62,570.3240000000001,950.39
210835022,1,31.62,569.2919999999999,950.5
210838909,1,31.6,567.472,950.69
210841519,1,31.6,566.253,950.82
210844128,1,31.61,566.2719999999999,950.82
210846738,1,31.61,566.179,950.83
210849347,1,31.61,564.866,950.97
210851956,1,31.61,564.49,951.01
210854565,1,31.61,564.3969999999999,951.02
210857174,1,31.62,563.1030000000001,951.16
210859783,1,31.62,562.259,951.25
210862392,1,31.62,561.6030000000001,951.32
210865001,1,31.62,560.6659999999999,951.42
210867610,1,31.62,559.823,951.51
210870219,1,31.62,559.448,951.55
210872828,1,31.62,558.511,951.65
210875437,1,31.62,558.043,951.7
210879324,1,31.6,556.975,951.81
210881935,1,31.6,556.32,951.88
210884544,1,31.6,555.102,952.01
210887153,1,31.61,554.653,952.06
210889762,1,31.61,553.81,952.15
210892371,1,31.61,553.154,952.22
210894980,1,31.61,552.5930000000001,952.28
210897589,1,31.61,551.844,952.36
210900198,1,31.61,551.2819999999999,952.42
210902807,1,31.61,551.095,952.44
210905416,1,31.62,550.4580000000001,952.51
210908025,1,31.61,549.878,952.57
210910634,1,31.61,549.316,952.63
210913243,1,31.61,549.2230000000001,952.64
210915852,1,31.62,548.773,952.69
210919739,1,31.6,548.1759999999999,952.75
210922809,1,31.59,547.877,952.78
210925419,1,31.59,547.69,952.8
210928028,1,31.6,547.614,952.81
210930637,1,31.6,547.989,952.77
210933246,1,31.6,547.7080000000001,952.8
210935855,1,31.6,548.1759999999999,952.75
210938464,1,31.6,548.456,952.72
210941073,1,31.6,547.427,952.83
210943682,1,31.6,546.3969999999999,952.94
210946291,1,31.61,545.761,953.01
210948900,1,31.61,545.106,953.08
210951509,1,31.61,543.7959999999999,953.22
210954118,1,31.61,543.89,953.21
210956727,1,31.61,541.552,953.46
210960605,1,31.59,541.33,953.48
210963214,1,31.59,540.582,953.56
210965823,1,31.59,538.525,953.78
210968432,1,31.6,536.487,954.0
210971041,1,31.6,534.711,954.19
210973650,1,31.6,533.123,954.36
210976259,1,31.6,532.002,954.48
210978868,1,31.6,530.508,954.64
210981477,1,31.6,528.92,954.81
210984086,1,31.6,528.08,954.9
210986695,1,31.6,527.24,954.99
210989304,1,31.61,526.884,955.03
210991913,1,31.61,526.51,955.07
210994522,1,31.61,525.95,955.13
210997131,1,31.61,525.577,955.17
211001017,1,31.59,524.982,955.23
211003627,1,31.59,524.889,955.24
211006237,1,31.59,524.702,955.26
211008846,1,31.59,524.1419999999999,955.32
211011455,1,31.6,524.067,955.33
211014064,1,31.6,524.067,955.33
211016673,1,31.59,524.049,955.33
211019282,1,31.6,524.533,955.28
211021891,1,31.6,525.0930000000001,955.22
211024500,1,31.6,524.253,955.31
211027109,1,31.6,522.947,955.45
211029718,1,31.6,522.48,955.5
211032470,1,31.6,522.6669999999999,955.48
211035079,1,31.6,525.746,955.15
211037688,1,31.6,527.8,954.93
211041432,1,31.58,526.739,955.04
211044041,1,31.59,522.369,955.51
211046650,1,31.59,523.489,955.39
211049259,1,31.59,523.6759999999999,955.37
211051868,1,31.59,522.836,955.46
211054477,1,31.59,518.732,955.9
211057086,1,31.59,519.385,955.83
